Date;Time;P1 Press A;P1 Press B;P1 Press;P1 Rate A;P1 Rate B;P1 Rate;P1 Vol A;P1 Vol B;P1 Cum Vol;P1 Delta Press;P2 Press A;P2 Press B;P2 Press;P2 Rate A;P2 Rate B;P2 Rate;P2 Vol A;P2 Vol B;P2 Cum Vol;P2 Delta Press;P3 Press A;P3 Press B;P3 Press;P3 Rate A;P3 Rate B;P3 Rate;P3 Vol A;P3 Vol B;P3 Cum Vol;P3 Delta Press;P4 Press A;P4 Press B;P4 Press;P4 Rate A;P4 Rate B;P4 Rate;P4 Vol A;P4 Vol B;P4 Cum Vol;P4 Delta Press
07-14-2018;04:23:25;4,7;-0,5;4,7;0,01660;-0,03320;0,01660;9,651;11,874;66,356;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:25:05;5,2;-0,7;5,2;0,01660;-0,03320;0,01660;9,679;11,819;66,383;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:26:45;4,2;-0,4;4,2;0,01660;-0,03320;0,01660;9,706;11,764;66,412;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:28:25;4,9;-0,5;4,9;0,01660;-0,03320;0,01660;9,734;11,708;66,439;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:30:05;5,0;-0,5;5,0;0,01660;-0,03320;0,01660;9,761;11,653;66,466;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:31:45;4,6;-0,5;4,6;0,01660;-0,03320;0,01660;9,789;11,598;66,495;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:33:25;4,7;-0,8;4,7;0,01660;-0,03320;0,01660;9,817;11,542;66,522;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:35:05;4,8;-0,6;4,8;0,01660;-0,03320;0,01660;9,844;11,487;66,549;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:36:45;4,9;-0,6;4,9;0,01660;-0,03320;0,01660;9,872;11,432;66,579;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:38:25;4,7;-0,6;4,7;0,01660;-0,03320;0,01660;9,900;11,376;66,606;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:40:05;4,2;-0,6;4,2;0,01660;-0,03320;0,01660;9,927;11,321;66,632;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:41:45;4,4;-0,7;4,4;0,01660;-0,03320;0,01660;9,955;11,265;66,659;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:43:25;5,1;-0,5;5,1;0,01660;-0,03320;0,01660;9,983;11,210;66,689;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:45:05;4,2;-0,5;4,2;0,01660;-0,03320;0,01660;10,011;11,155;66,716;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:46:45;5,0;-0,6;5,0;0,01660;-0,03320;0,01660;10,038;11,099;66,742;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:48:25;5,2;-0,5;5,2;0,01660;-0,03320;0,01660;10,066;11,044;66,772;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:50:05;4,2;-0,3;4,2;0,01660;-0,03320;0,01660;10,094;10,989;66,799;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:51:45;5,0;-0,4;5,0;0,01660;-0,03320;0,01660;10,121;10,933;66,826;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:53:25;5,6;-0,5;5,6;0,01660;-0,03320;0,01660;10,149;10,878;66,855;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:55:05;4,6;-0,7;4,6;0,01660;-0,03320;0,01660;10,177;10,823;66,882;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:56:45;5,5;-0,7;5,5;0,01660;-0,03320;0,01660;10,204;10,767;66,909;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;04:58:25;4,5;-0,3;4,5;0,01660;-0,03320;0,01660;10,232;10,712;66,938;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:00:05;4,8;-0,3;4,8;0,01660;-0,03320;0,01660;10,260;10,657;66,965;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:01:45;5,3;-0,3;5,3;0,01660;-0,03320;0,01660;10,287;10,602;66,992;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:03:25;4,5;-0,4;4,5;0,01660;-0,03320;0,01660;10,315;10,546;67,021;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:05:05;4,9;-0,7;4,9;0,01660;-0,03320;0,01660;10,343;10,491;67,048;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:06:45;4,9;-0,4;4,9;0,01660;-0,03320;0,01660;10,370;10,436;67,075;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:08:25;5,0;-0,3;5,0;0,01660;-0,03320;0,01660;10,398;10,380;67,104;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:10:05;5,4;-0,3;5,4;0,01660;-0,03320;0,01660;10,426;10,325;67,131;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:11:45;4,7;-0,4;4,7;0,01660;-0,03320;0,01660;10,453;10,270;67,158;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:13:25;5,0;-0,2;5,0;0,01660;-0,03320;0,01660;10,481;10,214;67,187;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:15:05;5,5;-0,2;5,5;0,01660;-0,03320;0,01660;10,508;10,159;67,214;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:16:45;4,8;-0,3;4,8;0,01660;-0,03320;0,01660;10,536;10,103;67,241;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:18:25;5,4;-0,1;5,4;0,01660;-0,03320;0,01660;10,564;10,048;67,268;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:20:05;5,6;-0,2;5,6;0,01660;-0,03320;0,01660;10,592;9,993;67,297;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:21:45;4,5;-0,3;4,5;0,01660;-0,03320;0,01660;10,619;9,937;67,324;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:23:25;5,4;-0,2;5,4;0,01660;-0,03320;0,01660;10,647;9,882;67,351;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:25:05;5,4;-0,4;5,4;0,01660;-0,03320;0,01660;10,675;9,827;67,380;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:26:45;4,9;-0,2;4,9;0,01660;-0,03320;0,01660;10,702;9,771;67,407;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:28:25;5,3;-0,1;5,3;0,01660;-0,03320;0,01660;10,730;9,716;67,434;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:30:05;4,5;-0,3;4,5;0,01660;-0,03320;0,01660;10,758;9,661;67,464;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:31:45;4,7;-0,1;4,7;0,01660;-0,03320;0,01660;10,785;9,605;67,491;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:33:25;5,3;-0,5;5,3;0,01660;-0,03320;0,01660;10,813;9,550;67,517;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:35:05;4,6;-0,6;4,6;0,01660;-0,03320;0,01660;10,841;9,495;67,547;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:36:45;4,6;-0,5;4,6;0,01660;-0,03320;0,01660;10,868;9,439;67,574;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:38:25;4,9;-0,7;4,9;0,01660;-0,03320;0,01660;10,896;9,384;67,601;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:40:05;4,6;-0,5;4,6;0,01660;-0,03320;0,01660;10,924;9,329;67,630;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:41:45;5,0;-0,4;5,0;0,01660;-0,03320;0,01660;10,951;9,273;67,657;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:43:25;4,5;-0,5;4,5;0,01660;-0,03320;0,01660;10,979;9,218;67,684;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:45:05;4,7;-0,1;4,7;0,01660;-0,03320;0,01660;11,007;9,163;67,713;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:46:45;5,3;-0,3;5,3;0,01660;-0,03320;0,01660;11,034;9,108;67,740;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:48:25;4,6;-0,5;4,6;0,01660;-0,03320;0,01660;11,062;9,052;67,767;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:50:05;5,0;-0,4;5,0;0,01660;-0,03320;0,01660;11,090;8,996;67,796;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:51:45;4,9;-0,5;4,9;0,01660;-0,03320;0,01660;11,117;8,941;67,823;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:53:25;4,5;-0,4;4,5;0,01660;-0,03320;0,01660;11,145;8,886;67,850;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:55:05;5,2;-0,5;5,2;0,01660;-0,03320;0,01660;11,173;8,830;67,879;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:56:45;5,6;-0,5;5,6;0,01660;-0,03320;0,01660;11,200;8,775;67,906;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;05:58:25;4,2;-0,5;4,2;0,01660;-0,03320;0,01660;11,228;8,720;67,933;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:00:05;5,0;-0,4;5,0;0,01660;-0,03320;0,01660;11,256;8,665;67,960;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:01:46;4,2;-0,5;4,2;0,01660;-0,03320;0,01660;11,283;8,609;67,989;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:03:26;5,0;-0,1;5,0;0,01660;-0,03320;0,01660;11,311;8,554;68,016;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:05:06;5,1;-0,3;5,1;0,01660;-0,03320;0,01660;11,339;8,499;68,043;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:06:46;4,5;-0,7;4,5;0,01660;-0,03320;0,01660;11,366;8,443;68,072;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:08:26;4,8;-0,7;4,8;0,01660;-0,03320;0,01660;11,394;8,388;68,099;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:10:06;4,9;-0,3;4,9;0,01660;-0,03320;0,01660;11,422;8,333;68,126;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:11:46;4,8;-0,4;4,8;0,01660;-0,03320;0,01660;11,449;8,277;68,155;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:13:26;5,2;-0,6;5,2;0,01660;-0,03320;0,01660;11,477;8,222;68,182;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:15:06;4,6;-0,6;4,6;0,01660;-0,03320;0,01660;11,505;8,167;68,209;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:16:46;5,2;-0,5;5,2;0,01660;-0,03320;0,01660;11,532;8,111;68,239;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:18:26;5,3;-0,6;5,3;0,01660;-0,03320;0,01660;11,560;8,056;68,266;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:20:06;4,8;-0,6;4,8;0,01660;-0,03320;0,01660;11,588;8,001;68,292;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:21:46;5,2;-0,1;5,2;0,01660;-0,03320;0,01660;11,615;7,945;68,322;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:23:26;5,9;-0,1;5,9;0,01660;-0,03320;0,01660;11,643;7,890;68,349;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:25:06;4,7;-0,4;4,7;0,01660;-0,03320;0,01660;11,671;7,834;68,376;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:26:46;5,5;0,0;5,5;0,01660;-0,03320;0,01660;11,699;7,779;68,405;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:28:26;5,9;-0,4;5,9;0,01660;-0,03320;0,01660;11,726;7,724;68,432;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:30:06;4,6;-0,2;4,6;0,01660;-0,03320;0,01660;11,754;7,668;68,459;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:31:46;5,6;-0,3;5,6;0,01660;-0,03320;0,01660;11,781;7,613;68,486;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:33:26;4,8;-0,5;4,8;0,01660;-0,03320;0,01660;11,809;7,558;68,515;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:35:06;5,0;-0,6;5,0;0,01660;-0,03320;0,01660;11,837;7,502;68,542;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:36:46;5,3;-0,3;5,3;0,01660;-0,03320;0,01660;11,864;7,447;68,569;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:38:26;4,7;-0,4;4,7;0,01660;-0,03320;0,01660;11,892;7,392;68,598;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:40:06;5,1;-0,2;5,1;0,01660;-0,03320;0,01660;11,920;7,336;68,625;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:41:46;5,4;-0,2;5,4;0,01660;-0,03320;0,01660;11,947;7,281;68,652;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:43:26;5,1;-0,4;5,1;0,01660;-0,03320;0,01660;11,975;7,226;68,681;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:45:06;5,9;-0,5;5,9;0,01660;-0,03320;0,01660;12,003;7,170;68,708;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:46:46;4,9;-0,7;4,9;0,01660;-0,03320;0,01660;12,030;7,115;68,735;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:48:26;5,1;-0,6;5,1;0,01660;-0,03320;0,01660;12,058;7,060;68,764;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:50:06;5,8;-0,8;5,8;0,01660;-0,03320;0,01660;12,086;7,005;68,791;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:51:46;5,0;-0,5;5,0;0,01660;-0,03320;0,01660;12,113;6,949;68,818;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:53:26;5,2;-0,7;5,2;0,01660;-0,03320;0,01660;12,141;6,894;68,847;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:55:06;5,5;-0,7;5,5;0,01660;-0,03320;0,01660;12,169;6,839;68,874;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:56:46;4,4;-0,5;4,4;0,01660;-0,03320;0,01660;12,196;6,783;68,901;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;06:58:26;5,5;-0,6;5,5;0,01660;-0,03320;0,01660;12,224;6,727;68,930;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:00:06;6,0;-0,8;6,0;0,01660;-0,03320;0,01660;12,252;6,672;68,957;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:01:46;4,6;-0,5;4,6;0,01660;-0,03320;0,01660;12,280;6,617;68,984;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:03:26;5,6;-0,6;5,6;0,01660;-0,03320;0,01660;12,307;6,562;69,011;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:05:06;4,7;-0,6;4,7;0,01660;-0,03320;0,01660;12,335;6,506;69,040;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:06:46;4,9;-0,6;4,9;0,01660;-0,03320;0,01660;12,363;6,451;69,067;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:08:26;5,5;-0,6;5,5;0,01660;-0,03320;0,01660;12,390;6,396;69,094;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:10:06;4,6;-0,8;4,6;0,01660;-0,03320;0,01660;12,418;6,340;69,124;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:11:46;5,0;-0,6;5,0;0,01660;-0,03320;0,01660;12,446;6,285;69,151;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:13:26;5,2;-0,7;5,2;0,01660;-0,03320;0,01660;12,473;6,230;69,177;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:15:06;4,7;-0,7;4,7;0,01660;-0,03320;0,01660;12,501;6,174;69,207;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:16:46;5,4;-0,6;5,4;0,01660;-0,03320;0,01660;12,528;6,119;69,234;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:18:26;4,6;-0,5;4,6;0,01660;-0,03320;0,01660;12,556;6,064;69,261;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:20:06;5,2;-0,8;5,2;0,01660;-0,03320;0,01660;12,584;6,008;69,290;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:21:46;5,5;-0,5;5,5;0,01660;-0,03320;0,01660;12,611;5,953;69,317;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:23:26;4,9;-0,6;4,9;0,01660;-0,03320;0,01660;12,639;5,898;69,344;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:25:06;5,0;-0,7;5,0;0,01660;-0,03320;0,01660;12,667;5,842;69,373;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:26:46;5,7;-0,7;5,7;0,01660;-0,03320;0,01660;12,694;5,787;69,400;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:28:26;4,5;-0,4;4,5;0,01660;-0,03320;0,01660;12,722;5,732;69,427;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:30:06;5,6;-0,7;5,6;0,01660;-0,03320;0,01660;12,750;5,676;69,456;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:31:46;5,6;-0,4;5,6;0,01660;-0,03320;0,01660;12,777;5,621;69,483;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:33:26;4,9;-0,7;4,9;0,01660;-0,03320;0,01660;12,805;5,565;69,510;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:35:06;5,6;-0,6;5,6;0,01660;-0,03320;0,01660;12,833;5,510;69,537;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:36:46;5,0;-0,7;5,0;0,01660;-0,03320;0,01660;12,861;5,455;69,566;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:38:26;5,4;-0,7;5,4;0,01660;-0,03320;0,01660;12,888;5,399;69,593;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:40:06;5,5;-0,9;5,5;0,01660;-0,03320;0,01660;12,916;5,344;69,620;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:41:46;5,2;-0,5;5,2;0,01660;-0,03320;0,01660;12,944;5,289;69,649;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:43:26;5,5;-0,7;5,5;0,01660;-0,03320;0,01660;12,971;5,233;69,676;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:45:06;5,4;-0,7;5,4;0,01660;-0,03320;0,01660;12,999;5,178;69,703;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:46:46;5,1;-0,9;5,1;0,01660;-0,03320;0,01660;13,027;5,123;69,732;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:48:26;5,7;-1,0;5,7;0,01660;-0,03320;0,01660;13,054;5,068;69,759;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:50:06;4,6;-0,8;4,6;0,01660;-0,03320;0,01660;13,082;5,012;69,786;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:51:46;5,0;-0,9;5,0;0,01660;-0,03320;0,01660;13,110;4,957;69,815;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:53:26;5,6;-0,9;5,6;0,01660;-0,03320;0,01660;13,137;4,902;69,842;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:55:06;4,9;-0,8;4,9;0,01660;-0,03320;0,01660;13,165;4,846;69,869;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:56:46;5,2;-0,9;5,2;0,01660;-0,03320;0,01660;13,193;4,791;69,899;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;07:58:26;5,5;-0,8;5,5;0,01660;-0,03320;0,01660;13,220;4,736;69,926;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:00:06;5,0;-1,0;5,0;0,01660;-0,03320;0,01660;13,248;4,680;69,952;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:01:46;5,5;-0,6;5,5;0,01660;-0,03320;0,01660;13,276;4,625;69,982;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:03:26;5,9;-0,9;5,9;0,01660;-0,03320;0,01660;13,303;4,570;70,009;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:05:06;5,3;-0,8;5,3;0,01660;-0,03320;0,01660;13,331;4,514;70,036;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:06:46;5,7;-0,7;5,7;0,01660;-0,03320;0,01660;13,358;4,459;70,065;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:08:26;4,7;-1,0;4,7;0,01660;-0,03320;0,01660;13,386;4,403;70,092;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:10:06;4,9;-0,7;4,9;0,01660;-0,03320;0,01660;13,414;4,348;70,119;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:11:46;5,6;-0,7;5,6;0,01660;-0,03320;0,01660;13,442;4,293;70,146;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:13:26;4,6;-0,7;4,6;0,01660;-0,03320;0,01660;13,469;4,237;70,175;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:15:06;5,2;-0,9;5,2;0,01660;-0,03320;0,01660;13,497;4,182;70,202;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:16:46;5,1;-0,7;5,1;0,01660;-0,03320;0,01660;13,525;4,127;70,229;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:18:27;5,0;-1,1;5,0;0,01660;-0,03320;0,01660;13,552;4,071;70,258;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:20:07;5,3;-0,8;5,3;0,01660;-0,03320;0,01660;13,580;4,016;70,285;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:21:47;4,8;-0,7;4,8;0,01660;-0,03320;0,01660;13,608;3,961;70,312;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:23:27;4,9;-0,9;4,9;0,01660;-0,03320;0,01660;13,635;3,905;70,341;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:25:07;5,1;-0,9;5,1;0,01660;-0,03320;0,01660;13,663;3,850;70,368;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:26:47;4,5;-0,8;4,5;0,01660;-0,03320;0,01660;13,691;3,795;70,395;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:28:27;5,2;-1,0;5,2;0,01660;-0,03320;0,01660;13,718;3,739;70,424;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:30:07;5,2;-0,6;5,2;0,01660;-0,03320;0,01660;13,746;3,684;70,451;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:31:47;4,1;-0,8;4,1;0,01660;-0,03320;0,01660;13,774;3,629;70,478;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:33:27;5,1;-0,8;5,1;0,01660;-0,03320;0,01660;13,801;3,573;70,507;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:35:07;6,4;-0,9;6,4;0,01660;-0,03320;0,01660;13,829;3,518;70,534;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07-14-2018;08:36:47;4,8;-0,9;4,8;0,01660;-0,03320;0,01660;13,857;3,463;70,561;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
